time, speed[km/h], rpm
2024-09-11 00:14:37, 33.0 kilometer_per_hour, 1091.25 revolutions_per_minute
2024-09-11 00:14:37, 33.0 kilometer_per_hour, 1089.75 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1089.0 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1089.0 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1092.0 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1089.75 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1089.75 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1088.25 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1084.25 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1083.5 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1079.5 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1080.25 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1081.25 revolutions_per_minute
2024-09-11 00:14:38, 33.0 kilometer_per_hour, 1078.0 revolutions_per_minute
2024-09-11 00:14:39, 33.0 kilometer_per_hour, 1075.75 revolutions_per_minute
2024-09-11 00:14:39, 33.0 kilometer_per_hour, 1078.0 revolutions_per_minute
2024-09-11 00:14:39, 33.0 kilometer_per_hour, 1076.5 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1075.75 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1076.5 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1075.0 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1079.5 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1078.0 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1081.25 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1082.0 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1082.75 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1078.0 revolutions_per_minute
2024-09-11 00:14:39, 32.0 kilometer_per_hour, 1075.75 revolutions_per_minute
2024-09-11 00:14:40, 32.0 kilometer_per_hour, 1077.25 revolutions_per_minute
2024-09-11 00:14:40, 32.0 kilometer_per_hour, 1071.0 revolutions_per_minute
2024-09-11 00:14:40, 32.0 kilometer_per_hour, 1063.25 revolutions_per_minute
2024-09-11 00:14:40, 32.0 kilometer_per_hour, 1055.25 revolutions_per_minute
2024-09-11 00:14:40, 32.0 kilometer_per_hour, 1053.75 revolutions_per_minute
2024-09-11 00:14:40, 32.0 kilometer_per_hour, 1047.5 revolutions_per_minute
2024-09-11 00:14:40, 32.0 kilometer_per_hour, 1039.75 revolutions_per_minute
2024-09-11 00:14:40, 31.0 kilometer_per_hour, 1035.75 revolutions_per_minute
2024-09-11 00:14:40, 31.0 kilometer_per_hour, 1031.25 revolutions_per_minute
2024-09-11 00:14:40, 31.0 kilometer_per_hour, 1025.75 revolutions_per_minute
2024-09-11 00:14:40, 31.0 kilometer_per_hour, 1025.0 revolutions_per_minute
2024-09-11 00:14:40, 31.0 kilometer_per_hour, 1024.0 revolutions_per_minute
2024-09-11 00:14:41, 31.0 kilometer_per_hour, 1018.75 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 1014.75 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 1007.75 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 1003.75 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 997.5 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 991.25 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 985.0 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 976.5 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 971.0 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 964.0 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 957.75 revolutions_per_minute
2024-09-11 00:14:41, 30.0 kilometer_per_hour, 944.5 revolutions_per_minute
2024-09-11 00:14:42, 29.0 kilometer_per_hour, 934.25 revolutions_per_minute
2024-09-11 00:14:42, 29.0 kilometer_per_hour, 919.5 revolutions_per_minute
2024-09-11 00:14:42, 29.0 kilometer_per_hour, 908.5 revolutions_per_minute
2024-09-11 00:14:42, 29.0 kilometer_per_hour, 896.75 revolutions_per_minute
2024-09-11 00:14:42, 29.0 kilometer_per_hour, 882.75 revolutions_per_minute
2024-09-11 00:14:42, 29.0 kilometer_per_hour, 867.75 revolutions_per_minute
2024-09-11 00:14:42, 28.0 kilometer_per_hour, 853.0 revolutions_per_minute
2024-09-11 00:14:42, 28.0 kilometer_per_hour, 830.25 revolutions_per_minute
2024-09-11 00:14:42, 28.0 kilometer_per_hour, 823.25 revolutions_per_minute
2024-09-11 00:14:42, 28.0 kilometer_per_hour, 823.25 revolutions_per_minute
2024-09-11 00:14:42, 28.0 kilometer_per_hour, 836.5 revolutions_per_minute
2024-09-11 00:14:42, 25.0 kilometer_per_hour, 860.0 revolutions_per_minute
2024-09-11 00:14:43, 25.0 kilometer_per_hour, 886.5 revolutions_per_minute
2024-09-11 00:14:43, 25.0 kilometer_per_hour, 911.5 revolutions_per_minute
2024-09-11 00:14:43, 25.0 kilometer_per_hour, 937.5 revolutions_per_minute
2024-09-11 00:14:43, 25.0 kilometer_per_hour, 948.25 revolutions_per_minute
2024-09-11 00:14:43, 25.0 kilometer_per_hour, 952.25 revolutions_per_minute
2024-09-11 00:14:43, 23.0 kilometer_per_hour, 972.5 revolutions_per_minute
2024-09-11 00:14:43, 23.0 kilometer_per_hour, 989.75 revolutions_per_minute
2024-09-11 00:14:43, 23.0 kilometer_per_hour, 1006.25 revolutions_per_minute
2024-09-11 00:14:43, 23.0 kilometer_per_hour, 1015.5 revolutions_per_minute
2024-09-11 00:14:43, 23.0 kilometer_per_hour, 1025.0 revolutions_per_minute
2024-09-11 00:14:43, 23.0 kilometer_per_hour, 1028.0 revolutions_per_minute
2024-09-11 00:14:43, 21.0 kilometer_per_hour, 1003.0 revolutions_per_minute
2024-09-11 00:14:44, 21.0 kilometer_per_hour, 963.25 revolutions_per_minute
2024-09-11 00:14:44, 21.0 kilometer_per_hour, 935.0 revolutions_per_minute
2024-09-11 00:14:44, 21.0 kilometer_per_hour, 910.0 revolutions_per_minute
2024-09-11 00:14:44, 21.0 kilometer_per_hour, 906.25 revolutions_per_minute
2024-09-11 00:14:44, 18.0 kilometer_per_hour, 901.5 revolutions_per_minute
2024-09-11 00:14:44, 18.0 kilometer_per_hour, 885.75 revolutions_per_minute
2024-09-11 00:14:44, 18.0 kilometer_per_hour, 859.25 revolutions_per_minute
2024-09-11 00:14:44, 18.0 kilometer_per_hour, 830.25 revolutions_per_minute
2024-09-11 00:14:44, 18.0 kilometer_per_hour, 823.25 revolutions_per_minute
2024-09-11 00:14:44, 18.0 kilometer_per_hour, 809.25 revolutions_per_minute
2024-09-11 00:14:44, 15.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:14:44, 15.0 kilometer_per_hour, 799.0 revolutions_per_minute
2024-09-11 00:14:45, 15.0 kilometer_per_hour, 798.25 revolutions_per_minute
2024-09-11 00:14:45, 15.0 kilometer_per_hour, 797.5 revolutions_per_minute
2024-09-11 00:14:45, 15.0 kilometer_per_hour, 796.0 revolutions_per_minute
2024-09-11 00:14:45, 15.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:14:45, 12.0 kilometer_per_hour, 801.5 revolutions_per_minute
2024-09-11 00:14:45, 12.0 kilometer_per_hour, 803.0 revolutions_per_minute
2024-09-11 00:14:45, 12.0 kilometer_per_hour, 808.5 revolutions_per_minute
2024-09-11 00:14:45, 12.0 kilometer_per_hour, 810.0 revolutions_per_minute
2024-09-11 00:14:45, 12.0 kilometer_per_hour, 815.5 revolutions_per_minute
2024-09-11 00:14:45, 12.0 kilometer_per_hour, 816.25 revolutions_per_minute
2024-09-11 00:14:45, 10.0 kilometer_per_hour, 817.75 revolutions_per_minute
2024-09-11 00:14:45, 10.0 kilometer_per_hour, 815.5 revolutions_per_minute
2024-09-11 00:14:46, 10.0 kilometer_per_hour, 811.5 revolutions_per_minute
2024-09-11 00:14:46, 10.0 kilometer_per_hour, 812.5 revolutions_per_minute
2024-09-11 00:14:46, 10.0 kilometer_per_hour, 818.75 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 807.75 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 814.0 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 814.0 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 818.75 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 815.5 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 807.75 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 814.75 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 807.75 revolutions_per_minute
2024-09-11 00:14:46, 8.0 kilometer_per_hour, 810.75 revolutions_per_minute
2024-09-11 00:14:47, 8.0 kilometer_per_hour, 828.75 revolutions_per_minute
2024-09-11 00:14:47, 8.0 kilometer_per_hour, 861.5 revolutions_per_minute
2024-09-11 00:14:47, 8.0 kilometer_per_hour, 892.75 revolutions_per_minute
2024-09-11 00:14:47, 7.0 kilometer_per_hour, 913.25 revolutions_per_minute
2024-09-11 00:14:47, 7.0 kilometer_per_hour, 948.25 revolutions_per_minute
2024-09-11 00:14:47, 7.0 kilometer_per_hour, 997.5 revolutions_per_minute
2024-09-11 00:14:47, 7.0 kilometer_per_hour, 1045.25 revolutions_per_minute
2024-09-11 00:14:47, 7.0 kilometer_per_hour, 1094.5 revolutions_per_minute
2024-09-11 00:14:47, 6.0 kilometer_per_hour, 1134.25 revolutions_per_minute
2024-09-11 00:14:47, 6.0 kilometer_per_hour, 1159.25 revolutions_per_minute
2024-09-11 00:14:47, 6.0 kilometer_per_hour, 1178.75 revolutions_per_minute
2024-09-11 00:14:47, 6.0 kilometer_per_hour, 1185.0 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1186.5 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1185.0 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1187.5 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1185.75 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1185.75 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1187.5 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1191.25 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1195.25 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1196.75 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1200.0 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1208.5 revolutions_per_minute
2024-09-11 00:14:48, 6.0 kilometer_per_hour, 1221.75 revolutions_per_minute
2024-09-11 00:14:49, 6.0 kilometer_per_hour, 1235.0 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1246.0 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1257.0 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1261.5 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1267.75 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1280.25 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1290.5 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1296.75 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1308.5 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1316.25 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1332.75 revolutions_per_minute
2024-09-11 00:14:49, 8.0 kilometer_per_hour, 1347.5 revolutions_per_minute
2024-09-11 00:14:50, 8.0 kilometer_per_hour, 1358.5 revolutions_per_minute
2024-09-11 00:14:50, 8.0 kilometer_per_hour, 1367.75 revolutions_per_minute
2024-09-11 00:14:50, 8.0 kilometer_per_hour, 1380.25 revolutions_per_minute
2024-09-11 00:14:50, 8.0 kilometer_per_hour, 1387.5 revolutions_per_minute
2024-09-11 00:14:50, 8.0 kilometer_per_hour, 1379.5 revolutions_per_minute
2024-09-11 00:14:50, 8.0 kilometer_per_hour, 1369.5 revolutions_per_minute
2024-09-11 00:14:50, 10.0 kilometer_per_hour, 1358.5 revolutions_per_minute
2024-09-11 00:14:50, 10.0 kilometer_per_hour, 1341.25 revolutions_per_minute
2024-09-11 00:14:50, 10.0 kilometer_per_hour, 1331.25 revolutions_per_minute
2024-09-11 00:14:50, 10.0 kilometer_per_hour, 1316.25 revolutions_per_minute
2024-09-11 00:14:50, 10.0 kilometer_per_hour, 1297.5 revolutions_per_minute
2024-09-11 00:14:50, 10.0 kilometer_per_hour, 1271.75 revolutions_per_minute
2024-09-11 00:14:51, 10.0 kilometer_per_hour, 1214.75 revolutions_per_minute
2024-09-11 00:14:51, 10.0 kilometer_per_hour, 1146.75 revolutions_per_minute
2024-09-11 00:14:51, 10.0 kilometer_per_hour, 1064.0 revolutions_per_minute
2024-09-11 00:14:51, 10.0 kilometer_per_hour, 952.25 revolutions_per_minute
2024-09-11 00:14:51, 10.0 kilometer_per_hour, 874.0 revolutions_per_minute
2024-09-11 00:14:51, 9.0 kilometer_per_hour, 864.0 revolutions_per_minute
2024-09-11 00:14:51, 9.0 kilometer_per_hour, 871.75 revolutions_per_minute
2024-09-11 00:14:51, 9.0 kilometer_per_hour, 891.25 revolutions_per_minute
2024-09-11 00:14:51, 9.0 kilometer_per_hour, 895.25 revolutions_per_minute
2024-09-11 00:14:51, 9.0 kilometer_per_hour, 894.5 revolutions_per_minute
2024-09-11 00:14:51, 9.0 kilometer_per_hour, 903.0 revolutions_per_minute
2024-09-11 00:14:51, 11.0 kilometer_per_hour, 931.25 revolutions_per_minute
2024-09-11 00:14:52, 11.0 kilometer_per_hour, 996.75 revolutions_per_minute
2024-09-11 00:14:52, 11.0 kilometer_per_hour, 1071.75 revolutions_per_minute
2024-09-11 00:14:52, 11.0 kilometer_per_hour, 1145.25 revolutions_per_minute
2024-09-11 00:14:52, 11.0 kilometer_per_hour, 1222.5 revolutions_per_minute
2024-09-11 00:14:52, 11.0 kilometer_per_hour, 1279.5 revolutions_per_minute
2024-09-11 00:14:52, 10.0 kilometer_per_hour, 1280.25 revolutions_per_minute
2024-09-11 00:14:52, 10.0 kilometer_per_hour, 1263.25 revolutions_per_minute
2024-09-11 00:14:52, 10.0 kilometer_per_hour, 1252.25 revolutions_per_minute
2024-09-11 00:14:52, 10.0 kilometer_per_hour, 1259.25 revolutions_per_minute
2024-09-11 00:14:52, 10.0 kilometer_per_hour, 1271.0 revolutions_per_minute
2024-09-11 00:14:52, 9.0 kilometer_per_hour, 1288.25 revolutions_per_minute
2024-09-11 00:14:52, 9.0 kilometer_per_hour, 1296.75 revolutions_per_minute
2024-09-11 00:14:53, 9.0 kilometer_per_hour, 1297.5 revolutions_per_minute
2024-09-11 00:14:53, 9.0 kilometer_per_hour, 1304.5 revolutions_per_minute
2024-09-11 00:14:53, 9.0 kilometer_per_hour, 1312.5 revolutions_per_minute
2024-09-11 00:14:53, 9.0 kilometer_per_hour, 1314.75 revolutions_per_minute
2024-09-11 00:14:53, 11.0 kilometer_per_hour, 1310.0 revolutions_per_minute
2024-09-11 00:14:53, 11.0 kilometer_per_hour, 1305.25 revolutions_per_minute
2024-09-11 00:14:53, 11.0 kilometer_per_hour, 1285.0 revolutions_per_minute
2024-09-11 00:14:53, 11.0 kilometer_per_hour, 1237.5 revolutions_per_minute
2024-09-11 00:14:53, 11.0 kilometer_per_hour, 1172.5 revolutions_per_minute
2024-09-11 00:14:53, 10.0 kilometer_per_hour, 1108.5 revolutions_per_minute
2024-09-11 00:14:53, 10.0 kilometer_per_hour, 1044.5 revolutions_per_minute
2024-09-11 00:14:53, 10.0 kilometer_per_hour, 979.5 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 943.75 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 919.5 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 907.0 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 903.75 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 904.5 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 914.0 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 923.25 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 925.75 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 925.0 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 926.5 revolutions_per_minute
2024-09-11 00:14:54, 10.0 kilometer_per_hour, 925.75 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 924.0 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 918.75 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 907.0 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 890.5 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 875.75 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 866.25 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 853.0 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 838.25 revolutions_per_minute
2024-09-11 00:14:55, 10.0 kilometer_per_hour, 846.0 revolutions_per_minute
2024-09-11 00:14:55, 12.0 kilometer_per_hour, 846.0 revolutions_per_minute
2024-09-11 00:14:55, 12.0 kilometer_per_hour, 840.5 revolutions_per_minute
2024-09-11 00:14:55, 12.0 kilometer_per_hour, 842.75 revolutions_per_minute
2024-09-11 00:14:56, 12.0 kilometer_per_hour, 839.75 revolutions_per_minute
2024-09-11 00:14:56, 12.0 kilometer_per_hour, 833.5 revolutions_per_minute
2024-09-11 00:14:56, 12.0 kilometer_per_hour, 835.0 revolutions_per_minute
2024-09-11 00:14:56, 12.0 kilometer_per_hour, 831.25 revolutions_per_minute
2024-09-11 00:14:56, 12.0 kilometer_per_hour, 828.75 revolutions_per_minute
2024-09-11 00:14:56, 12.0 kilometer_per_hour, 826.5 revolutions_per_minute
2024-09-11 00:14:56, 12.0 kilometer_per_hour, 829.5 revolutions_per_minute
2024-09-11 00:14:56, 12.0 kilometer_per_hour, 821.75 revolutions_per_minute
2024-09-11 00:14:56, 11.0 kilometer_per_hour, 819.5 revolutions_per_minute
2024-09-11 00:14:56, 11.0 kilometer_per_hour, 814.0 revolutions_per_minute
2024-09-11 00:14:56, 11.0 kilometer_per_hour, 812.5 revolutions_per_minute
2024-09-11 00:14:56, 11.0 kilometer_per_hour, 810.0 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 803.0 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 805.25 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 802.25 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 796.0 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 793.75 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 792.0 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 786.5 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 791.25 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 789.0 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 810.75 revolutions_per_minute
2024-09-11 00:14:57, 11.0 kilometer_per_hour, 809.25 revolutions_per_minute
2024-09-11 00:14:58, 10.0 kilometer_per_hour, 808.5 revolutions_per_minute
2024-09-11 00:14:58, 10.0 kilometer_per_hour, 815.5 revolutions_per_minute
2024-09-11 00:14:58, 10.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:14:58, 10.0 kilometer_per_hour, 807.0 revolutions_per_minute
2024-09-11 00:14:58, 10.0 kilometer_per_hour, 810.75 revolutions_per_minute
2024-09-11 00:14:58, 10.0 kilometer_per_hour, 804.5 revolutions_per_minute
2024-09-11 00:14:58, 9.0 kilometer_per_hour, 796.0 revolutions_per_minute
2024-09-11 00:14:58, 9.0 kilometer_per_hour, 803.0 revolutions_per_minute
2024-09-11 00:14:58, 9.0 kilometer_per_hour, 793.75 revolutions_per_minute
2024-09-11 00:14:58, 9.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:14:58, 9.0 kilometer_per_hour, 804.5 revolutions_per_minute
2024-09-11 00:14:58, 9.0 kilometer_per_hour, 799.0 revolutions_per_minute
2024-09-11 00:14:59, 9.0 kilometer_per_hour, 808.5 revolutions_per_minute
2024-09-11 00:14:59, 9.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:14:59, 9.0 kilometer_per_hour, 806.25 revolutions_per_minute
2024-09-11 00:14:59, 9.0 kilometer_per_hour, 804.5 revolutions_per_minute
2024-09-11 00:14:59, 9.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:14:59, 8.0 kilometer_per_hour, 803.0 revolutions_per_minute
2024-09-11 00:14:59, 8.0 kilometer_per_hour, 798.25 revolutions_per_minute
2024-09-11 00:14:59, 8.0 kilometer_per_hour, 802.25 revolutions_per_minute
2024-09-11 00:14:59, 8.0 kilometer_per_hour, 796.0 revolutions_per_minute
2024-09-11 00:14:59, 8.0 kilometer_per_hour, 783.5 revolutions_per_minute
2024-09-11 00:14:59, 8.0 kilometer_per_hour, 783.5 revolutions_per_minute
2024-09-11 00:14:59, 7.0 kilometer_per_hour, 771.0 revolutions_per_minute
2024-09-11 00:15:00, 7.0 kilometer_per_hour, 760.0 revolutions_per_minute
2024-09-11 00:15:00, 7.0 kilometer_per_hour, 745.25 revolutions_per_minute
2024-09-11 00:15:00, 7.0 kilometer_per_hour, 736.5 revolutions_per_minute
2024-09-11 00:15:00, 7.0 kilometer_per_hour, 726.5 revolutions_per_minute
2024-09-11 00:15:00, 6.0 kilometer_per_hour, 720.25 revolutions_per_minute
2024-09-11 00:15:00, 6.0 kilometer_per_hour, 709.25 revolutions_per_minute
2024-09-11 00:15:00, 6.0 kilometer_per_hour, 703.75 revolutions_per_minute
2024-09-11 00:15:00, 6.0 kilometer_per_hour, 699.0 revolutions_per_minute
